customer_id,person_type,legal_name,trade_name,tax_id,state_registration,email,phone,is_active
277,PJ,Sampaio - EI Ltda,,8854775000136,637659916,sampaio.ei.ltda.277@example.com,55047931498643,True
278,PF,André Oliveira,,17466959008,,andr.oliveira.278@example.com,5518906356512,True
279,PF,Isis da Luz,,26184424076,,isis.da.luz.279@example.com,5569959463688,True
280,PJ,Cavalcanti ME,Novais,7311415000125,874495621,cavalcanti.me.280@example.com,5572913865890,True
281,PF,Mathias Porto,,32316205542,,mathias.porto.281@example.com,5512979611435,True
282,PF,Arthur Miguel Silveira,,82904115536,,arthur.miguel.silveira.282@example.com,5569984902770,True
283,PF,Valentim da Paz,,95415193006,,valentim.da.paz.283@example.com,5509988392053,True
284,PJ,Castro S/A EIRELI,Vasconcelos,35995109000190,656693801,castro.s.a.eireli.284@example.com,5584989554393,True
285,PF,Maria Luiza Oliveira,,9098120555,,maria.luiza.oliveira.285@example.com,5542968181845,True
286,PJ,Moraes Ltda.,Sales,59303259000154,769735779,moraes.ltda.286@example.com,5571941633565,False
287,PF,Zoe Albuquerque,,66706761664,,zoe.albuquerque.287@example.com,5534916518275,True
288,PF,Sr. João Felipe Cirino,,10621111171,,sr.jo.o.felipe.cirino.288@example.com,5573933433339,True
289,PF,Sr. Cauê Campos,,78348216367,,sr.cau.campos.289@example.com,5579908075957,True
290,PJ,Mendonça S.A.,Teixeira Moraes Ltda.,93343403000114,639208678,mendon.a.s.a.290@example.com,5585962718750,True
291,PF,Gustavo Henrique Garcia,,31658734106,,gustavo.henrique.garcia.291@example.com,5515959428434,True
292,PF,Manuela Fonseca,,98338677159,,manuela.fonseca.292@example.com,55076936556472,True
293,PF,Caroline Oliveira,,50346872405,,caroline.oliveira.293@example.com,5514938663227,True
294,PF,Felipe Leão,,15237130208,,felipe.le.o.294@example.com,55028985744890,True
295,PF,Beatriz Sales,,90691647526,,beatriz.sales.295@example.com,55003947175455,True
296,PJ,Ferreira S.A.,,11242811000115,061593998,ferreira.s.a.296@example.com,55045958771694,True
297,PJ,Pires S.A.,,26609340000108,225699611,pires.s.a.297@example.com,55053955449647,True
298,PF,Dr. Noah Cavalcante,,25342637066,,dr.noah.cavalcante.298@example.com,55002934132611,True
299,PJ,Melo - EI S.A.,Alves - ME,97573319000148,811492164,melo.ei.s.a.299@example.com,5534972282005,True
300,PF,Dr. Ravi Lucca Nogueira,,77124908990,,dr.ravi.lucca.nogueira.300@example.com,5587928299796,True
301,PF,Yasmin das Neves,,7172152107,,yasmin.das.neves.301@example.com,5578931745642,True
302,PJ,Albuquerque ME,Moreira S.A.,1492390000127,547807740,albuquerque.me.302@example.com,5549930853686,True
303,PJ,da Cruz Ltda,,43060549000184,266341638,da.cruz.ltda.303@example.com,5544984631224,True
304,PF,Rafael Pinto,,2765832137,,rafael.pinto.304@example.com,55049973502080,True
305,PF,Cauã da Paz,,91325396656,,cau.da.paz.305@example.com,5527903120735,True
306,PF,Luana Viana,,11726851265,,luana.viana.306@example.com,55057905120461,True
307,PF,Olivia Cirino,,82959193008,,olivia.cirino.307@example.com,5546901367303,False
308,PF,Aylla Moreira,,80203620372,,aylla.moreira.308@example.com,5576945208814,True
309,PF,Letícia Costa,,53134386895,,let.cia.costa.309@example.com,5503913650249,True
310,PF,Miguel Vieira,,63629100104,,miguel.vieira.310@example.com,5500997925132,True
311,PF,Ayla Rodrigues,,90303506954,,ayla.rodrigues.311@example.com,5550905281273,True
312,PF,Dr. Pedro Lucas Siqueira,,90764011286,,dr.pedro.lucas.siqueira.312@example.com,5506952407784,True
313,PJ,Correia ME,Nogueira Ferreira Ltda.,3568694000156,749821827,correia.me.313@example.com,5548957086209,True
314,PJ,Vasconcelos Ltda,Duarte Silveira S/A,99399825000198,863878294,vasconcelos.ltda.314@example.com,5565911810220,True
315,PF,Cauê Mendonça,,63287311751,,cau.mendon.a.315@example.com,5510996789940,True
316,PF,Sr. Brayan Albuquerque,,66684488600,,sr.brayan.albuquerque.316@example.com,5571970586509,True
317,PF,Vinícius Aparecida,,45099497748,,vin.cius.aparecida.317@example.com,5541938113863,True
318,PF,Vinicius Ribeiro,,26102528620,,vinicius.ribeiro.318@example.com,5592988619576,True
319,PJ,Cavalcante S.A.,,32512869000101,868528975,cavalcante.s.a.319@example.com,5585956659398,False
320,PF,Marcos Vinicius Vargas,,32885438509,,marcos.vinicius.vargas.320@example.com,5545977600490,True
321,PF,Catarina da Rosa,,10508519780,,catarina.da.rosa.321@example.com,5543935048889,False
322,PJ,Brito Andrade - ME,Cassiano,24063653000188,245933441,brito.andrade.me.322@example.com,5569931572791,True
323,PF,Letícia Andrade,,11176795945,,let.cia.andrade.323@example.com,5561905566139,True
324,PF,Mateus Aragão,,3952276820,,mateus.arag.o.324@example.com,5580958925832,True
325,PF,Matteo Machado,,30609142909,,matteo.machado.325@example.com,5598913646225,True
326,PJ,Melo - EI ME,,34104411000149,086416862,melo.ei.me.326@example.com,55078937693898,True
327,PF,Joaquim Barbosa,,59277263482,,joaquim.barbosa.327@example.com,5565991166553,False
328,PF,Dr. Apollo Vargas,,91952817030,,dr.apollo.vargas.328@example.com,5525997927033,True
329,PF,Maria Fernanda Cassiano,,67785247587,,maria.fernanda.cassiano.329@example.com,5510939240514,True
330,PF,Olivia Almeida,,2291288075,,olivia.almeida.330@example.com,5538933884879,True
331,PJ,Sales Sampaio e Filhos EIRELI,Garcia - EI,95832463000126,804204394,sales.sampaio.e.filhos.eireli.331@example.com,5570916451046,True
332,PJ,Garcia Moraes e Filhos EIRELI,Dias - ME,15808042000120,981238780,garcia.moraes.e.filhos.eireli.332@example.com,5538945762055,True
333,PF,Dr. Isaac Montenegro,,51367525306,,dr.isaac.montenegro.333@example.com,5504960843256,True
334,PF,cecilia borges,,29456538184,,cecilia.borges.334@example.com,5589936392649,True
335,PJ,Machado S.A.,Costela Rezende S.A.,25661350000120,983248262,machado.s.a.335@example.com,5525918812520,True
336,PF,Dr. Noah da Rosa,,43135820882,,dr.noah.da.rosa.336@example.com,55042931220994,True
337,PF,Isabel Peixoto,,5838419296,,isabel.peixoto.337@example.com,5530951728975,True
338,PF,Mathias Mendonça,,60554336308,,mathias.mendon.a.338@example.com,55022933060463,True
339,PJ,Sá Costela S/A ME,Macedo Pimenta - ME,44415782000103,573660965,s.costela.s.a.me.339@example.com,5599998808177,True
340,PF,Joaquim Moreira,,88237447255,,joaquim.moreira.340@example.com,5560986803476,True
341,PJ,Vasconcelos EIRELI,,4131186000179,472649082,vasconcelos.eireli.341@example.com,55071981298266,True
342,PF,Dr. Apollo Cavalcanti,,27183766004,,dr.apollo.cavalcanti.342@example.com,55093971452111,True
343,PJ,Porto EIRELI,,84748259000105,518689268,porto.eireli.343@example.com,5502959222206,True
344,PJ,das Neves S.A.,da Paz,92623533000148,212309407,das.neves.s.a.344@example.com,55078909733977,True
345,PJ,Macedo ME,Peixoto - EI,79516970000102,038498302,macedo.me.345@example.com,55005902099451,True
346,PF,Cauê Leão,,67028236579,,cau.le.o.346@example.com,55024999982795,True
347,PF,Caleb Vargas,,24879092428,,caleb.vargas.347@example.com,5555961681472,True
348,PF,João Guilherme Farias,,3158598574,,jo.o.guilherme.farias.348@example.com,5568933901981,True
349,PJ,Silveira S.A.,Lima,23918743000140,954899529,silveira.s.a.349@example.com,5578977293430,True
350,PF,Apollo Martins,,30278607390,,apollo.martins.350@example.com,5539966055830,True
351,PF,Gabriela Sales,,60652978606,,gabriela.sales.351@example.com,5541944885015,True
352,PF,Dr. Arthur Cavalcanti,,50268525803,,dr.arthur.cavalcanti.352@example.com,5555977027278,True
353,PJ,Martins ME,,97731577000105,608495880,martins.me.353@example.com,5595951240568,True
354,PF,Mathias Cirino,,77451666832,,mathias.cirino.354@example.com,5514950461735,True
355,PF,Liz Cunha,,48751566850,,liz.cunha.355@example.com,5542915031780,True
356,PF,Sarah Cassiano,,23337482066,,sarah.cassiano.356@example.com,5557984521823,True
357,PJ,Marques - ME,Abreu Ltda.,39053769000103,091570184,marques.me.357@example.com,5594935334485,True
358,PF,Bárbara da Mata,,34464200290,,b.rbara.da.mata.358@example.com,55024910988138,True
359,PJ,Novaes ME,da Mata,99421965000115,249321495,novaes.me.359@example.com,5570920701601,True
360,PF,Maria Júlia Cavalcanti,,77606939900,,maria.j.lia.cavalcanti.360@example.com,5597995453817,False
361,PJ,Borges Sampaio - ME,Marques Ltda.,13705742000164,773329456,borges.sampaio.me.361@example.com,55055977017157,True
362,PJ,Cavalcante ME,Vargas,6977161000116,599281615,cavalcante.me.362@example.com,5514987696393,True
363,PJ,Mendes Gomes S/A S.A.,Costela,60561745000151,966958321,mendes.gomes.s.a.s.a.363@example.com,5571999758172,True
364,PJ,Guerra S.A.,Peixoto S/A,50673296000180,965701329,guerra.s.a.364@example.com,5522978469973,True
365,PF,Liam da Rosa,,32935731930,,liam.da.rosa.365@example.com,5546951909862,True
366,PF,Bento Freitas,,3407653646,,bento.freitas.366@example.com,5500985140369,True
367,PF,Luiza Silva,,62360178750,,luiza.silva.367@example.com,5566968327238,True
368,PF,Maria Cecília Leão,,96922117549,,maria.cec.lia.le.o.368@example.com,55042920102762,True
369,PJ,Carvalho e Filhos Ltda,Marques,17805629000101,969278687,carvalho.e.filhos.ltda.369@example.com,5553926909738,True
370,PF,Noah Nogueira,,18854088978,,noah.nogueira.370@example.com,5550909751971,True
371,PF,Vinicius Sá,,99568745742,,vinicius.s.371@example.com,5578918913718,True
372,PJ,Pimenta EIRELI,Fernandes - EI,75918945000196,077879565,pimenta.eireli.372@example.com,5542909494079,True
373,PF,Benjamim Ribeiro,,24916680928,,benjamim.ribeiro.373@example.com,5590947128144,True
374,PF,João Lucas da Mota,,45199378090,,jo.o.lucas.da.mota.374@example.com,5501992927524,True
375,PF,Srta. Raquel Cirino,,63777709280,,srta.raquel.cirino.375@example.com,5505912927663,True
376,PF,Maysa Silveira,,15616633950,,maysa.silveira.376@example.com,55039950410276,True
377,PJ,da Rosa ME,Souza,57991406000109,836674286,da.rosa.me.377@example.com,5547965801856,True
378,PF,Júlia Farias,,86623663410,,j.lia.farias.378@example.com,5541949673938,True
379,PF,Sr. Levi Novaes,,15004337489,,sr.levi.novaes.379@example.com,5501906181753,True
380,PJ,da Cunha EIRELI,Andrade Alves - EI,38323000000103,109391119,da.cunha.eireli.380@example.com,55069921244717,True
381,PJ,Vargas S.A.,Sales,60535443000109,542140665,vargas.s.a.381@example.com,5544927173962,True
382,PF,Rebeca Caldeira,,73009559917,,rebeca.caldeira.382@example.com,55086939174101,True
383,PJ,Oliveira e Filhos S.A.,Vasconcelos,6425159000134,707200642,oliveira.e.filhos.s.a.383@example.com,5569908776618,True
384,PF,Alexandre Gomes,,10908958951,,alexandre.gomes.384@example.com,55019985546015,True
385,PJ,Barros EIRELI,Teixeira,40939652000100,432806346,barros.eireli.385@example.com,5557917320309,True
386,PF,Samuel Gomes,,9001261086,,samuel.gomes.386@example.com,5584978700505,True
387,PF,Srta. Maria Luiza Campos,,43033130763,,srta.maria.luiza.campos.387@example.com,5587982931027,True
388,PF,Allana Melo,,14410666320,,allana.melo.388@example.com,5503920204179,False
389,PF,Benício Caldeira,,24263001753,,ben.cio.caldeira.389@example.com,5579993136565,True
390,PF,Yago Carvalho,,16036622198,,yago.carvalho.390@example.com,5530992511426,True
391,PF,Léo Novaes,,10172769000,,l.o.novaes.391@example.com,55073990219620,True
392,PF,Anna Liz Abreu,,90276839218,,anna.liz.abreu.392@example.com,5521994672324,False
393,PJ,Jesus S.A.,Cavalcanti Pimenta e Filhos,7518829000120,092791456,jesus.s.a.393@example.com,5583931819588,True
394,PJ,Martins Vargas e Filhos ME,da Mota Aragão S.A.,37565946000105,127722005,martins.vargas.e.filhos.me.394@example.com,5563945970108,True
395,PJ,Castro Viana S/A Ltda,,19305247000144,781137995,castro.viana.s.a.ltda.395@example.com,5535931531363,True
396,PF,Hellena Barbosa,,65425007310,,hellena.barbosa.396@example.com,55097906239726,True
397,PF,Sr. Raul Silveira,,54790993108,,sr.raul.silveira.397@example.com,5554935209042,True
398,PJ,Martins - ME,Cavalcante,63893166000102,534929298,martins.me.398@example.com,5516987397740,True
399,PF,Sra. Isadora da Cruz,,14908217165,,sra.isadora.da.cruz.399@example.com,5569939290600,True
400,PF,Sofia Andrade,,63450160710,,sofia.andrade.400@example.com,5586971773180,True
401,PJ,Cunha S.A.,Fogaça da Rocha S.A.,1641943000166,107427990,cunha.s.a.401@example.com,55072962570165,False
402,PF,Ana Beatriz da Rocha,,1966519052,,ana.beatriz.da.rocha.402@example.com,5549989319508,True
403,PJ,Aragão EIRELI,Gomes Ltda.,98374392000153,790552818,arag.o.eireli.403@example.com,5525938179335,True
404,PJ,da Mata EIRELI,da Mota,71340396000164,015577881,da.mata.eireli.404@example.com,55088947951371,True
405,PF,Matteo Cavalcanti,,97705018837,,matteo.cavalcanti.405@example.com,5511924127238,True
406,PF,Alícia da Rocha,,96399366933,,al.cia.da.rocha.406@example.com,5582975670431,True
407,PF,Igor Moreira,,66977537221,,igor.moreira.407@example.com,5569955798877,True
408,PJ,Nunes S.A.,vieira das neves s.a.,92142232000100,437540254,nunes.s.a.408@example.com,55029928422223,True
409,PF,Asafe Dias,,63821980486,,asafe.dias.409@example.com,5527945238055,True
410,PF,Marcelo Machado,,47338234876,,marcelo.machado.410@example.com,5528941067275,True
411,PJ,Abreu Sousa - EI Ltda,Ramos,68464486000152,474929751,abreu.sousa.ei.ltda.411@example.com,55002981406937,True
412,PJ,Borges ME,Araújo,47595677000183,939834301,borges.me.412@example.com,5571986375998,True
413,PJ,Rios Ltda.,Casa Grande,45715387000109,656504554,rios.ltda.413@example.com,55081937674266,True
414,PF,Caio Casa Grande,,74241686494,,caio.casa.grande.414@example.com,5547985196106,True
415,PJ,Leão ME,Novais Martins e Filhos,26831473000124,923264870,le.o.me.415@example.com,5594978730024,True
416,PF,Ravy Campos,,85258781623,,ravy.campos.416@example.com,5562973014719,True
417,PJ,Pacheco S.A.,Nunes,71315437000162,647158904,pacheco.s.a.417@example.com,55090925725204,True
418,PF,Dr. Luiz Henrique Aragão,,31618848178,,dr.luiz.henrique.arag.o.418@example.com,5548918321928,True
419,PF,Dr. Kevin da Mata,,98629196475,,dr.kevin.da.mata.419@example.com,5518995202845,True
420,PF,Maria Sophia Fernandes,,96669797486,,maria.sophia.fernandes.420@example.com,55013928338988,True
421,PF,Dra. Bruna Leão,,41292813059,,dra.bruna.le.o.421@example.com,55011920754527,True
422,PJ,Cavalcanti ME,Alves,88240314000102,132234232,cavalcanti.me.422@example.com,5561910760310,True
423,PF,Sophie Pastor,,63163828558,,sophie.pastor.423@example.com,5571940140119,True
424,PJ,Pastor Costa S.A.,,99655414000116,501249552,pastor.costa.s.a.424@example.com,5593989119083,True
425,PJ,da Paz Cavalcante - EI ME,,74613211000136,013875927,da.paz.cavalcante.ei.me.425@example.com,5525966383615,True
426,PJ,Martins S/A ME,,87008855000147,827548015,martins.s.a.me.426@example.com,55016947947386,True
427,PJ,Lima ME,Azevedo Melo e Filhos,2371914000194,520716781,lima.me.427@example.com,5526969121535,True
428,PJ,Peixoto Guerra S/A ME,Lima Silveira - ME,67964662000152,499465796,peixoto.guerra.s.a.me.428@example.com,55084927114773,True
429,PF,Catarina Alves,,12922500462,,catarina.alves.429@example.com,5501970269524,True
430,PF,Aylla Teixeira,,99079722820,,aylla.teixeira.430@example.com,5587973477848,False
431,PJ,Nogueira S.A.,,51003610000180,800616756,nogueira.s.a.431@example.com,55070902842762,True
432,PJ,Silva EIRELI,Mendonça,45081495000169,197889778,silva.eireli.432@example.com,55080964796954,True
433,PF,Sr. Arthur Pastor,,11366125991,,sr.arthur.pastor.433@example.com,5525959056165,True
434,PF,Dr. Luiz Fernando Araújo,,36035813186,,dr.luiz.fernando.ara.jo.434@example.com,5533949114152,True
435,PF,Vitor Gabriel Duarte,,71949525996,,vitor.gabriel.duarte.435@example.com,5576998640790,True
436,PF,Dr. Mathias Duarte,,2067739948,,dr.mathias.duarte.436@example.com,5517913578529,True
437,PF,Luiz Otávio Lopes,,68194461367,,luiz.ot.vio.lopes.437@example.com,5571983440496,True
438,PJ,Pinto Souza S/A Ltda,,80136662000122,919541987,pinto.souza.s.a.ltda.438@example.com,5535914846853,True
439,PJ,Guerra S.A.,,12520501000188,498782082,guerra.s.a.439@example.com,5573974896908,True
440,PF,Luiz Otávio Martins,,24822672000,,luiz.ot.vio.martins.440@example.com,55032946651364,True
441,PF,Enrico da Cunha,,77684119605,,enrico.da.cunha.441@example.com,,True
442,PJ,Novais ME,,41354892000106,660324204,novais.me.442@example.com,5582907001594,True
443,PF,Nicolas Fonseca,,35546639806,,nicolas.fonseca.443@example.com,5562931981898,False
444,PF,Theo Borges,,93248209151,,theo.borges.444@example.com,5591955963632,True
445,PJ,Cavalcanti S.A.,Macedo,54053354000123,649078515,cavalcanti.s.a.445@example.com,5567934257540,True
446,PJ,Sousa e Filhos Ltda,,29546523000110,034864518,sousa.e.filhos.ltda.446@example.com,5576906441343,True
447,PF,Pedro Lucas Pires,,5218135739,,pedro.lucas.pires.447@example.com,5560941776561,True
448,PF,José Pedro Montenegro,,85906407103,,jos.pedro.montenegro.448@example.com,5556998570027,True
449,PF,Catarina Abreu,,89733917982,,catarina.abreu.449@example.com,5534959112382,True
450,PF,Maria Sophia Vieira,,50184793378,,maria.sophia.vieira.450@example.com,5577924295431,True
451,PF,Maria Eduarda Cirino,,75040293607,,maria.eduarda.cirino.451@example.com,5569930089317,True
452,PF,João Sampaio,,69415729490,,jo.o.sampaio.452@example.com,55006996942152,False
453,PF,Bárbara Albuquerque,,47856792809,,b.rbara.albuquerque.453@example.com,5567971333447,True
454,PF,Caroline Lopes,,52963035128,,caroline.lopes.454@example.com,5593943626204,True
455,PJ,da Costa Ltda,da Cruz,92617941000197,597107256,da.costa.ltda.455@example.com,5566994118005,True
456,PJ,Melo Fogaça - EI Ltda,Abreu Ltda.,87161526000131,896465280,melo.foga.a.ei.ltda.456@example.com,5524928757215,False
457,PF,Dra. Marina Casa Grande,,44220746790,,dra.marina.casa.grande.457@example.com,5515902745644,True
458,PJ,Moreira Ltda,Lopes,33513135000100,257287032,moreira.ltda.458@example.com,(11) 9999-9999,True
459,PF,Pedro Miguel Fogaça,,52189372313,,pedro.miguel.foga.a.459@example.com,5577971215134,True
460,PF,Enzo Gabriel Souza,,72231218585,,enzo.gabriel.souza.460@example.com,5549993908926,True
461,PF,Josué Vargas,,34571780702,,josu.vargas.461@example.com,55015904165915,True
462,PJ,Alves Barros - ME,Marques,37352912000132,490509759,alves.barros.me.462@example.com,55030945018961,True
463,PF,Jade Cavalcanti,,93879965226,,jade.cavalcanti.463@example.com,5561903266421,True
464,PJ,Mendonça ME,Sousa,19068769000170,492515837,mendon.a.me.464@example.com,55067949961659,True
465,PF,Pedro Henrique Pires,,67366757403,,pedro.henrique.pires.465@example.com,5510985732788,True
466,PF,João Vitor Martins,,80864057105,,jo.o.vitor.martins.466@example.com,5517942243864,False
467,PF,Ana Julia Novaes,,73632027455,000000000,ana.julia.novaes.467@example.com,5508918661794,True
468,PF,Dr. Bruno Vargas,,17176717052,,dr.bruno.vargas.468@example.com,5501972260164,True
469,PF,Dr. Rael Pinto,,8499544100,,dr.rael.pinto.469@example.com,5552932194168,True
